"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"27061","4","CA91","30","1990","Residence adjustment","Itasca, MN ",12755,10770,14978,18466,23822,23015,26453,28961,33783,38031,43568,42571,44281,44534,48092,48407,49109,53665,54670,54699,53512,55229,53230
"27063","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Jackson, MN ",20272,21529,23388,25428,27388,29144,30910,32642,34274,36638,39497,43239,45534,48834,50650,51379,54023,56460,58563,58042,60381,62986,64277
"27063","4","CA91","20","1990","Outflows of earnings","Jackson, MN ",11390,12265,13884,16002,17589,20370,22167,23841,25736,26280,27374,29535,32018,34534,38949,41294,41231,41743,48218,48515,47924,54025,59573
"27063","4","CA91","30","1990","Residence adjustment","Jackson, MN ",8882,9264,9504,9426,9799,8774,8743,8801,8538,10358,12123,13704,13516,14300,11701,10085,12792,14717,10345,9527,12457,8961,4704
"27065","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Kanabec, MN ",35629,38691,44258,49402,54775,60480,67023,73004,81705,91131,101726,105389,111267,115633,121838,124670,127630,133977,135970,128618,129284,137477,143061
"27065","4","CA91","20","1990","Outflows of earnings","Kanabec, MN ",13744,15033,16096,16982,18107,19664,19470,20997,21822,23136,24766,25408,25557,25558,27976,26595,26125,26798,27722,26652,27138,28679,30261
"27065","4","CA91","30","1990","Residence adjustment","Kanabec, MN ",21885,23658,28162,32420,36668,40816,47553,52007,59883,67995,76960,79981,85710,90075,93862,98075,101505,107179,108248,101966,102146,108798,112800
"27067","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Kandiyohi, MN ",33886,36005,39125,41860,45200,48953,53054,57774,63249,67447,73230,78769,82202,83787,86941,88398,92873,98256,100624,96954,98131,104021,107894
"27067","4","CA91","20","1990","Outflows of earnings","Kandiyohi, MN ",38958,41443,44786,48872,52992,58622,63777,68590,76005,80189,85881,92007,94482,99798,104642,107099,109452,116316,120947,119178,119785,125637,129169
"27067","4","CA91","30","1990","Residence adjustment","Kandiyohi, MN ",-5072,-5438,-5661,-7012,-7792,-9669,-10723,-10816,-12756,-12742,-12651,-13238,-12280,-16011,-17701,-18701,-16579,-18060,-20323,-22224,-21654,-21616,-21275
"27069","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Kittson, MN ",6809,7817,9556,10422,12416,13776,14684,15559,17355,18050,18932,20123,19751,20044,20046,21637,22114,23215,24520,23980,24202,25978,28181
"27069","4","CA91","20","1990","Outflows of earnings","Kittson, MN ",2326,2682,3207,3650,4087,4501,5043,5633,6163,6728,7417,8063,8800,9003,9491,9351,9325,9176,9578,9839,10447,11456,12313
"27069","4","CA91","30","1990","Residence adjustment","Kittson, MN ",4483,5135,6349,6772,8329,9275,9641,9926,11192,11322,11515,12060,10951,11041,10555,12286,12789,14039,14942,14141,13755,14522,15868
"27071","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Koochiching, MN ",6374,7301,8082,8799,9699,10499,11566,12687,14037,15533,16791,18418,18933,19745,20885,20671,20416,20437,20547,19828,19675,21152,21523
"27071","4","CA91","20","1990","Outflows of earnings","Koochiching, MN ",66171,8973,8634,7710,7459,7393,8007,7725,7347,7032,6866,8568,8748,9727,10279,10319,9346,10089,10041,9950,10223,9931,9136
"27071","4","CA91","30","1990","Residence adjustment","Koochiching, MN ",-59797,-1672,-552,1089,2240,3106,3559,4962,6690,8501,9925,9850,10185,10018,10606,10352,11070,10348,10506,9878,9452,11221,12387
"27073","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lac qui Parle, MN ",8343,9293,10494,11999,13156,14880,16718,18757,20530,21834,24092,26289,27575,27540,29551,31087,32096,33892,35282,33242,34143,36144,37029
"27073","4","CA91","20","1990","Outflows of earnings","Lac qui Parle, MN ",5388,5671,6215,6380,6806,7154,7740,8042,8588,8677,9052,10725,11458,11549,11985,12076,12450,13211,14549,15149,15830,15595,16809
"27073","4","CA91","30","1990","Residence adjustment","Lac qui Parle, MN ",2955,3622,4279,5619,6350,7726,8978,10715,11942,13157,15040,15564,16117,15991,17566,19011,19646,20681,20733,18093,18313,20549,20220
"27075","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lake, MN ",18783,21274,23967,25494,28172,31017,34159,37388,41598,45611,50234,52962,56013,58158,62037,62530,64739,68908,71215,68785,70447,74393,74271
"27075","4","CA91","20","1990","Outflows of earnings","Lake, MN ",28333,28625,29560,31795,33491,35672,38129,39628,39585,41445,43979,21872,21516,23406,24945,26663,26508,27595,28763,25393,26490,30816,31994
"27075","4","CA91","30","1990","Residence adjustment","Lake, MN ",-9550,-7351,-5593,-6301,-5319,-4655,-3970,-2240,2013,4166,6255,31090,34497,34752,37092,35867,38231,41313,42452,43392,43957,43577,42277
"27077","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lake of the Woods, MN ",12496,11585,12683,11896,12787,13434,12997,11973,11371,11110,10855,10819,11088,11463,12882,14599,13550,13569,14425,13054,13257,15180,15266
"27077","4","CA91","20","1990","Outflows of earnings","Lake of the Woods, MN ",4788,5491,5884,6311,6816,7159,7783,8421,9150,10121,10530,11827,12450,13434,14255,13793,13717,13083,12569,12255,12348,13297,13456
"27077","4","CA91","30","1990","Residence adjustment","Lake of the Woods, MN ",7708,6094,6799,5585,5971,6275,5214,3552,2221,989,325,-1008,-1362,-1971,-1373,806,-167,486,1856,799,909,1883,1810
"27079","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Le Sueur, MN ",109601,116649,129692,139522,152352,165000,175249,186846,207061,224205,247165,257404,266644,280808,297757,306518,322145,332420,345247,329235,338072,359896,372323
"27079","4","CA91","20","1990","Outflows of earnings","Le Sueur, MN ",42768,42992,48527,50928,56613,60926,63299,68273,74009,82175,86780,89968,93385,94505,98054,96666,99304,102898,109362,98812,106012,115196,122547
"27079","4","CA91","30","1990","Residence adjustment","Le Sueur, MN ",66833,73657,81165,88594,95739,104074,111950,118573,133052,142030,160385,167436,173259,186303,199703,209852,222841,229522,235885,230423,232060,244700,249776
"27081","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lincoln, MN ",8205,9469,11392,12721,14228,16139,18298,19740,22381,25129,27859,29634,31041,30609,32369,34148,35971,38717,40666,39502,39979,41763,43056
"27081","4","CA91","20","1990","Outflows of earnings","Lincoln, MN ",4050,4345,4695,4985,5329,5522,5618,6045,6956,7172,7445,8234,8495,8665,9044,9574,9705,10090,10296,10908,11229,11632,12581
"27081","4","CA91","30","1990","Residence adjustment","Lincoln, MN ",4155,5124,6697,7736,8899,10617,12680,13695,15425,17957,20414,21400,22546,21944,23325,24574,26266,28627,30370,28594,28750,30131,30475
